scenario,run_number,fusion_mode,false_positive_rate,false_negative_rate,noise_level,latency_steps,dropout_probability,confidence_error_level,collision_risk_count,unnecessary_avoidance_count,missed_response_count,fusion_recovery_count,mission_success,avg_response_time_s,total_near_misses,avg_formation_error,seed,group,runtime_seconds,status
false_positive,5,no_fusion,0.08,0.0,0.0,0,0.0,0.0,82,77,0,0,Yes,0.0,44,3.986,46,core,0.0925,PASS
false_positive,6,no_fusion,0.08,0.0,0.0,0,0.0,0.0,80,67,0,0,Yes,0.0,47,3.43,47,core,0.0903,PASS
false_positive,7,no_fusion,0.08,0.0,0.0,0,0.0,0.0,85,50,0,0,Yes,0.0,48,3.246,48,core,0.0901,PASS
false_positive,8,no_fusion,0.08,0.0,0.0,0,0.0,0.0,85,56,0,0,Yes,0.0,53,2.948,49,core,0.0905,PASS
false_positive,9,no_fusion,0.08,0.0,0.0,0,0.0,0.0,85,55,0,0,Yes,0.0,48,3.85,50,core,0.0902,PASS
false_positive,10,no_fusion,0.08,0.0,0.0,0,0.0,0.0,78,56,0,0,Yes,0.0,45,2.932,51,core,0.0908,PASS
false_positive,11,no_fusion,0.08,0.0,0.0,0,0.0,0.0,92,73,0,0,Yes,0.0,53,3.982,52,core,0.1052,PASS
false_positive,12,no_fusion,0.08,0.0,0.0,0,0.0,0.0,82,67,0,0,Yes,0.0,46,3.417,53,core,0.0924,PASS
false_positive,13,no_fusion,0.08,0.0,0.0,0,0.0,0.0,84,51,0,0,Yes,0.0,49,4.289,54,core,0.0971,PASS
false_positive,14,no_fusion,0.08,0.0,0.0,0,0.0,0.0,82,76,0,0,Yes,0.0,47,3.405,55,core,0.0934,PASS
false_positive,15,no_fusion,0.08,0.0,0.0,0,0.0,0.0,78,73,0,0,Yes,0.0,42,3.7,56,core,0.0935,PASS
false_positive,16,no_fusion,0.08,0.0,0.0,0,0.0,0.0,86,72,0,0,Yes,0.0,49,3.841,57,core,0.0911,PASS
false_positive,17,no_fusion,0.08,0.0,0.0,0,0.0,0.0,78,62,0,0,Yes,0.0,44,3.433,58,core,0.0917,PASS
false_positive,18,no_fusion,0.08,0.0,0.0,0,0.0,0.0,90,52,0,0,Yes,0.0,50,4.013,59,core,0.0914,PASS
false_positive,19,no_fusion,0.08,0.0,0.0,0,0.0,0.0,82,72,0,0,Yes,0.0,46,3.629,60,core,0.0922,PASS
false_positive,20,no_fusion,0.08,0.0,0.0,0,0.0,0.0,75,54,0,0,Yes,0.0,45,3.599,61,core,0.0897,PASS
false_negative,1,no_fusion,0.0,0.25,0.0,0,0.0,0.0,85,0,23,0,Yes,0.125,46,4.061,42,core,0.0888,PASS
false_negative,2,no_fusion,0.0,0.25,0.0,0,0.0,0.0,92,0,14,0,Yes,0.038,50,4.068,43,core,0.0871,PASS
false_negative,3,no_fusion,0.0,0.25,0.0,0,0.0,0.0,99,0,18,0,Yes,0.125,54,4.015,44,core,0.0928,PASS
false_negative,4,no_fusion,0.0,0.25,0.0,0,0.0,0.0,83,0,13,0,Yes,0.088,44,3.781,45,core,0.0912,PASS
false_negative,5,no_fusion,0.0,0.25,0.0,0,0.0,0.0,89,0,17,0,No,0.1,45,4.09,46,core,0.1288,PASS
false_negative,6,no_fusion,0.0,0.25,0.0,0,0.0,0.0,86,0,18,0,Yes,0.038,47,3.533,47,core,0.1691,PASS
false_negative,7,no_fusion,0.0,0.25,0.0,0,0.0,0.0,88,0,17,0,Yes,0.1,50,3.615,48,core,0.0927,PASS
false_negative,8,no_fusion,0.0,0.25,0.0,0,0.0,0.0,92,0,15,0,Yes,0.088,51,4.011,49,core,0.159,PASS
false_negative,9,no_fusion,0.0,0.25,0.0,0,0.0,0.0,84,0,13,0,Yes,0.025,44,3.922,50,core,0.1802,PASS
false_negative,10,no_fusion,0.0,0.25,0.0,0,0.0,0.0,85,0,15,0,Yes,0.05,44,4.167,51,core,0.152,PASS
false_negative,11,no_fusion,0.0,0.25,0.0,0,0.0,0.0,92,0,20,0,Yes,0.113,52,3.749,52,core,0.1192,PASS
false_negative,12,no_fusion,0.0,0.25,0.0,0,0.0,0.0,89,0,13,0,Yes,0.013,47,4.102,53,core,0.0897,PASS
false_negative,13,no_fusion,0.0,0.25,0.0,0,0.0,0.0,84,0,12,0,Yes,0.025,48,3.559,54,core,0.1031,PASS
false_negative,14,no_fusion,0.0,0.25,0.0,0,0.0,0.0,92,0,11,0,Yes,0.013,52,4.065,55,core,0.0962,PASS
false_negative,15,no_fusion,0.0,0.25,0.0,0,0.0,0.0,89,0,17,0,Yes,0.1,47,3.996,56,core,0.0864,PASS
false_negative,16,no_fusion,0.0,0.25,0.0,0,0.0,0.0,88,0,21,0,Yes,0.05,47,3.793,57,core,0.0869,PASS
false_negative,17,no_fusion,0.0,0.25,0.0,0,0.0,0.0,81,0,11,0,Yes,0.075,45,4.093,58,core,0.089,PASS
false_negative,18,no_fusion,0.0,0.25,0.0,0,0.0,0.0,98,0,16,0,Yes,0.038,51,4.246,59,core,0.087,PASS
false_negative,19,no_fusion,0.0,0.25,0.0,0,0.0,0.0,91,0,17,0,Yes,0.038,49,3.991,60,core,0.0867,PASS
false_negative,20,no_fusion,0.0,0.25,0.0,0,0.0,0.0,93,0,19,0,Yes,0.025,47,4.043,61,core,0.0865,PASS
sensor_noise,1,no_fusion,0.0,0.0,1.5,0,0.0,0.0,141,0,0,0,No,0.0,74,4.083,42,core,0.1032,PASS
sensor_noise,2,no_fusion,0.0,0.0,1.5,0,0.0,0.0,143,0,0,0,No,0.0,83,3.707,43,core,0.1041,PASS
sensor_noise,3,no_fusion,0.0,0.0,1.5,0,0.0,0.0,136,0,0,0,No,0.0,69,3.981,44,core,0.1051,PASS
sensor_noise,4,no_fusion,0.0,0.0,1.5,0,0.0,0.0,167,0,0,0,No,0.0,94,4.275,45,core,0.1046,PASS
sensor_noise,5,no_fusion,0.0,0.0,1.5,0,0.0,0.0,160,0,0,0,No,0.0,101,4.204,46,core,0.1013,PASS
sensor_noise,6,no_fusion,0.0,0.0,1.5,0,0.0,0.0,128,0,0,0,No,0.0,66,3.541,47,core,0.0999,PASS
sensor_noise,7,no_fusion,0.0,0.0,1.5,0,0.0,0.0,127,0,0,0,No,0.0,66,4.196,48,core,0.1013,PASS
sensor_noise,8,no_fusion,0.0,0.0,1.5,0,0.0,0.0,140,0,0,0,No,0.0,83,3.874,49,core,0.098,PASS
sensor_noise,9,no_fusion,0.0,0.0,1.5,0,0.0,0.0,174,0,0,0,No,0.0,108,4.139,50,core,0.1168,PASS
sensor_noise,10,no_fusion,0.0,0.0,1.5,0,0.0,0.0,175,0,0,0,No,0.0,110,3.62,51,core,0.102,PASS
sensor_noise,11,no_fusion,0.0,0.0,1.5,0,0.0,0.0,140,0,0,0,No,0.0,86,4.021,52,core,0.1113,PASS
sensor_noise,12,no_fusion,0.0,0.0,1.5,0,0.0,0.0,138,0,0,0,No,0.0,72,3.799,53,core,0.1024,PASS
sensor_noise,13,no_fusion,0.0,0.0,1.5,0,0.0,0.0,156,0,0,0,No,0.0,92,4.299,54,core,0.1032,PASS
sensor_noise,14,no_fusion,0.0,0.0,1.5,0,0.0,0.0,147,0,0,0,No,0.0,87,4.135,55,core,0.1003,PASS
sensor_noise,15,no_fusion,0.0,0.0,1.5,0,0.0,0.0,144,0,0,0,No,0.0,67,3.585,56,core,0.0988,PASS
sensor_noise,16,no_fusion,0.0,0.0,1.5,0,0.0,0.0,141,0,0,0,No,0.0,76,3.958,57,core,0.1032,PASS
sensor_noise,17,no_fusion,0.0,0.0,1.5,0,0.0,0.0,137,0,0,0,No,0.0,74,3.727,58,core,0.0996,PASS
sensor_noise,18,no_fusion,0.0,0.0,1.5,0,0.0,0.0,148,0,0,0,No,0.0,93,4.222,59,core,0.1032,PASS
sensor_noise,19,no_fusion,0.0,0.0,1.5,0,0.0,0.0,133,0,0,0,No,0.0,59,3.817,60,core,0.099,PASS
sensor_noise,20,no_fusion,0.0,0.0,1.5,0,0.0,0.0,155,0,0,0,No,0.0,66,4.035,61,core,0.1145,PASS
latency,1,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,42,core,0.0956,PASS
latency,2,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,43,core,0.09,PASS
latency,3,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,44,core,0.0897,PASS
latency,4,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,45,core,0.1572,PASS
latency,5,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,46,core,0.14,PASS
latency,6,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,47,core,0.1371,PASS
latency,7,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,48,core,0.218,PASS
latency,8,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,49,core,0.1384,PASS
latency,9,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,50,core,0.0922,PASS
latency,10,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,51,core,0.0901,PASS
latency,11,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,52,core,0.0879,PASS
latency,12,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,53,core,0.1054,PASS
latency,13,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,54,core,0.0957,PASS
latency,14,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,55,core,0.0878,PASS
latency,15,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,56,core,0.1026,PASS
latency,16,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,57,core,0.0892,PASS
latency,17,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,58,core,0.0872,PASS
latency,18,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,59,core,0.0905,PASS
latency,19,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,60,core,0.0916,PASS
latency,20,no_fusion,0.0,0.0,0.0,5,0.0,0.0,96,0,0,0,Yes,1.0,54,4.059,61,core,0.094,PASS
sensor_dropout,1,no_fusion,0.0,0.0,0.0,0,0.02,0.0,96,0,11,0,Yes,0.0,54,4.159,42,core,0.0889,PASS
sensor_dropout,2,no_fusion,0.0,0.0,0.0,0,0.02,0.0,97,0,9,0,No,0.088,63,3.548,43,core,0.0873,PASS
sensor_dropout,3,no_fusion,0.0,0.0,0.0,0,0.02,0.0,83,0,9,0,Yes,0.0,45,3.677,44,core,0.0882,PASS
sensor_dropout,4,no_fusion,0.0,0.0,0.0,0,0.02,0.0,89,0,11,0,Yes,0.3,51,4.298,45,core,0.0892,PASS
sensor_dropout,5,no_fusion,0.0,0.0,0.0,0,0.02,0.0,87,0,14,0,Yes,0.0,48,4.358,46,core,0.0874,PASS
sensor_dropout,6,no_fusion,0.0,0.0,0.0,0,0.02,0.0,82,0,3,0,Yes,0.0,48,4.021,47,core,0.0865,PASS
sensor_dropout,7,no_fusion,0.0,0.0,0.0,0,0.02,0.0,85,0,15,0,Yes,0.062,48,4.328,48,core,0.0875,PASS
sensor_dropout,8,no_fusion,0.0,0.0,0.0,0,0.02,0.0,69,0,2,0,Yes,0.025,40,3.835,49,core,0.0848,PASS
sensor_dropout,9,no_fusion,0.0,0.0,0.0,0,0.02,0.0,97,0,11,0,Yes,0.0,53,4.391,50,core,0.0875,PASS
sensor_dropout,10,no_fusion,0.0,0.0,0.0,0,0.02,0.0,109,0,11,0,Yes,0.0,66,3.626,51,core,0.0921,PASS
sensor_dropout,11,no_fusion,0.0,0.0,0.0,0,0.02,0.0,97,0,7,0,Yes,0.363,55,3.585,52,core,0.092,PASS
sensor_dropout,12,no_fusion,0.0,0.0,0.0,0,0.02,0.0,92,0,6,0,Yes,0.0,49,3.945,53,core,0.0876,PASS
sensor_dropout,13,no_fusion,0.0,0.0,0.0,0,0.02,0.0,76,0,1,0,Yes,0.075,42,4.321,54,core,0.0889,PASS
sensor_dropout,14,no_fusion,0.0,0.0,0.0,0,0.02,0.0,86,0,6,0,Yes,0.075,49,4.093,55,core,0.0895,PASS
sensor_dropout,15,no_fusion,0.0,0.0,0.0,0,0.02,0.0,80,0,2,0,Yes,0.0,47,4.019,56,core,0.0872,PASS
sensor_dropout,16,no_fusion,0.0,0.0,0.0,0,0.02,0.0,86,0,3,0,Yes,0.0,48,3.952,57,core,0.088,PASS
sensor_dropout,17,no_fusion,0.0,0.0,0.0,0,0.02,0.0,77,0,6,0,Yes,0.075,41,3.573,58,core,0.0849,PASS
sensor_dropout,18,no_fusion,0.0,0.0,0.0,0,0.02,0.0,79,0,10,0,Yes,0.038,46,4.208,59,core,0.0883,PASS
sensor_dropout,19,no_fusion,0.0,0.0,0.0,0,0.02,0.0,104,0,15,0,No,0.0,64,3.467,60,core,0.087,PASS
sensor_dropout,20,no_fusion,0.0,0.0,0.0,0,0.02,0.0,85,0,3,0,Yes,0.0,53,3.652,61,core,0.0895,PASS
confidence_error,1,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,42,core,0.1058,PASS
confidence_error,2,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,43,core,0.1007,PASS
confidence_error,3,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,44,core,0.1218,PASS
confidence_error,4,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,45,core,0.1205,PASS
confidence_error,5,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,46,core,0.1952,PASS
confidence_error,6,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,47,core,0.2341,PASS
confidence_error,7,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,48,core,0.3386,PASS
confidence_error,8,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,49,core,0.1464,PASS
confidence_error,9,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,50,core,0.2122,PASS
confidence_error,10,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,51,core,0.108,PASS
confidence_error,11,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,52,core,0.1011,PASS
confidence_error,12,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,53,core,0.153,PASS
confidence_error,13,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,54,core,0.1006,PASS
confidence_error,14,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,55,core,0.1594,PASS
confidence_error,15,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,56,core,0.1537,PASS
confidence_error,16,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,57,core,0.6834,PASS
confidence_error,17,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,58,core,0.2425,PASS
confidence_error,18,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,59,core,0.1934,PASS
confidence_error,19,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,60,core,0.1523,PASS
confidence_error,20,no_fusion,0.0,0.0,0.0,0,0.0,0.35,79,0,0,0,Yes,0.0,47,3.682,61,core,0.1899,PASS
no_fusion_matched,1,no_fusion,0.0,0.2,1.5,0,0.0,0.15,135,0,19,0,No,0.1,84,4.769,42,core,0.1081,PASS
no_fusion_matched,2,no_fusion,0.0,0.2,1.5,0,0.0,0.15,117,0,14,0,Yes,0.075,75,4.978,43,core,0.1243,PASS
no_fusion_matched,3,no_fusion,0.0,0.2,1.5,0,0.0,0.15,132,0,27,0,No,0.025,82,5.034,44,core,0.1049,PASS
no_fusion_matched,4,no_fusion,0.0,0.2,1.5,0,0.0,0.15,169,0,18,0,No,0.05,80,4.467,45,core,0.1228,PASS
no_fusion_matched,5,no_fusion,0.0,0.2,1.5,0,0.0,0.15,154,0,25,0,No,0.038,54,3.981,46,core,0.1052,PASS
no_fusion_matched,6,no_fusion,0.0,0.2,1.5,0,0.0,0.15,148,0,21,0,No,0.025,50,3.76,47,core,0.1168,PASS
no_fusion_matched,7,no_fusion,0.0,0.2,1.5,0,0.0,0.15,100,0,17,0,Yes,0.013,69,4.907,48,core,0.1004,PASS
no_fusion_matched,8,no_fusion,0.0,0.2,1.5,0,0.0,0.15,192,0,33,0,No,0.038,85,4.733,49,core,0.1087,PASS
no_fusion_matched,9,no_fusion,0.0,0.2,1.5,0,0.0,0.15,153,0,26,0,No,0.013,52,4.05,50,core,0.116,PASS
no_fusion_matched,10,no_fusion,0.0,0.2,1.5,0,0.0,0.15,193,0,34,0,No,0.062,81,3.764,51,core,0.2047,PASS
no_fusion_matched,11,no_fusion,0.0,0.2,1.5,0,0.0,0.15,140,0,14,0,No,0.1,85,5.019,52,core,0.1956,PASS
no_fusion_matched,12,no_fusion,0.0,0.2,1.5,0,0.0,0.15,162,0,22,0,No,0.013,84,3.451,53,core,0.3217,PASS
no_fusion_matched,13,no_fusion,0.0,0.2,1.5,0,0.0,0.15,148,0,21,0,No,0.025,101,5.462,54,core,0.4587,PASS
no_fusion_matched,14,no_fusion,0.0,0.2,1.5,0,0.0,0.15,107,0,13,0,No,0.025,70,5.169,55,core,0.2458,PASS
no_fusion_matched,15,no_fusion,0.0,0.2,1.5,0,0.0,0.15,159,0,26,0,No,0.062,60,3.894,56,core,0.1493,PASS
no_fusion_matched,16,no_fusion,0.0,0.2,1.5,0,0.0,0.15,172,0,24,0,No,0.05,66,4.292,57,core,0.1133,PASS
no_fusion_matched,17,no_fusion,0.0,0.2,1.5,0,0.0,0.15,170,0,26,0,No,0.013,60,4.016,58,core,0.2327,PASS
no_fusion_matched,18,no_fusion,0.0,0.2,1.5,0,0.0,0.15,209,0,32,0,No,0.038,95,4.607,59,core,0.1389,PASS
no_fusion_matched,19,no_fusion,0.0,0.2,1.5,0,0.0,0.15,163,0,14,0,No,0.038,68,3.852,60,core,0.1197,PASS
no_fusion_matched,20,no_fusion,0.0,0.2,1.5,0,0.0,0.15,97,0,8,0,No,0.038,55,5.07,61,core,0.3259,PASS
naive_fusion,1,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,86,0,8,75,Yes,0.1,49,3.877,42,core,0.223,PASS
naive_fusion,2,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,75,0,9,95,Yes,0.075,41,4.422,43,core,0.1169,PASS
naive_fusion,3,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,66,0,4,73,No,0.025,31,4.243,44,core,0.1105,PASS
naive_fusion,4,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,82,0,8,73,Yes,0.05,50,3.92,45,core,0.1442,PASS
naive_fusion,5,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,87,0,8,75,Yes,0.025,47,4.308,46,core,0.1138,PASS
naive_fusion,6,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,78,0,6,89,No,0.013,33,3.753,47,core,0.2411,PASS
naive_fusion,7,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,66,0,10,86,Yes,0.013,38,4.026,48,core,0.1611,PASS
naive_fusion,8,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,86,0,10,102,Yes,0.013,48,4.295,49,core,0.1277,PASS
naive_fusion,9,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,113,0,20,74,Yes,0.025,63,4.281,50,core,0.1237,PASS
naive_fusion,10,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,79,0,11,90,Yes,0.062,41,3.93,51,core,0.1141,PASS
naive_fusion,11,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,66,0,9,78,No,0.088,30,3.996,52,core,0.1145,PASS
naive_fusion,12,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,81,0,8,89,No,0.013,40,4.043,53,core,0.1207,PASS
naive_fusion,13,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,78,0,8,89,No,0.025,35,4.01,54,core,0.1235,PASS
naive_fusion,14,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,100,0,9,76,No,0.025,41,3.93,55,core,0.1109,PASS
naive_fusion,15,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,82,0,6,78,Yes,0.062,47,4.014,56,core,0.1106,PASS
naive_fusion,16,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,83,0,9,83,Yes,0.05,49,3.857,57,core,0.107,PASS
naive_fusion,17,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,87,0,10,80,Yes,0.013,49,3.896,58,core,0.1067,PASS
naive_fusion,18,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,137,0,19,74,Yes,0.038,73,4.606,59,core,0.1072,PASS
naive_fusion,19,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,83,0,6,60,No,0.038,44,4.353,60,core,0.1088,PASS
naive_fusion,20,naive_fusion,0.0,0.2,1.5,0,0.0,0.15,79,0,7,70,Yes,0.038,46,3.882,61,core,0.1062,PASS
trust_weighted_fusion,1,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,70,0,10,74,No,0.1,35,3.868,42,core,0.1128,PASS
trust_weighted_fusion,2,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,81,0,8,82,No,0.075,38,3.925,43,core,0.1175,PASS
trust_weighted_fusion,3,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,68,0,5,85,No,0.025,32,4.061,44,core,0.1101,PASS
trust_weighted_fusion,4,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,98,0,15,77,No,0.05,41,3.811,45,core,0.113,PASS
trust_weighted_fusion,5,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,82,0,7,76,No,0.025,38,4.272,46,core,0.1106,PASS
trust_weighted_fusion,6,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,86,0,6,89,Yes,0.013,44,3.75,47,core,0.1051,PASS
trust_weighted_fusion,7,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,88,0,8,86,No,0.013,31,4.037,48,core,0.1093,PASS
trust_weighted_fusion,8,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,90,0,8,113,Yes,0.013,49,4.284,49,core,0.1105,PASS
trust_weighted_fusion,9,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,88,0,16,71,No,0.025,45,4.256,50,core,0.1201,PASS
trust_weighted_fusion,10,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,89,0,14,84,Yes,0.062,52,3.956,51,core,0.1419,PASS
trust_weighted_fusion,11,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,80,0,8,75,Yes,0.088,46,4.064,52,core,0.1269,PASS
trust_weighted_fusion,12,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,100,0,13,80,Yes,0.013,52,4.119,53,core,0.1324,PASS
trust_weighted_fusion,13,trust_weighted_fusion,0.0,0.2,1.5,0,0.0,0.15,93,0,11,88,Yes,0.025,55,3.873,54,core,0.226,PASS
